2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0304962001,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0304962001,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0305049274,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0305049274,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0305049274,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0306729215,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0306729215,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0306729215,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0307631694,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0307631694,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0307631694,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0308706085,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0308706085,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0308706085,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0308991599,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0308991599,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0308991599,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0310651648,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0310651648,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0310651648,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-4.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,1,0000000,1ZJ2158C0310850101,10675010,,,,,40.5,L,41.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,55.10,20.27,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000J2158C,0000J2158C,US,2025-06-21,000000J2158C255,E,,,USD,1551.62,2025-06-10,,1ZJ2158C0301473983,,10675010,,P/P,0,0000000,1ZJ2158C0310850101,10675010,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,75.37,,USD,11.63,2.69,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,MIKOKO HF,TransWorld-GA,130 HICKMAN RD SUITE 31,,CLAYMONT,DE,19703,US,FULFILLED BY TIKTOK(,FULFILLED BY TIKTOK(CA2,1420 TAMARIND AVE,,RIALTO,CA,923763007,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000016,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
